StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Actions,Q10,Q85,Q11,Q12,Q13,Q86,Q16,Q87,Q88,Q89,Q17,Q91,Q18,Q92,Q93,Q95,Q94,Q19,Q21,Q20,Q22,Q97,Q23,Q96,Q25,Q26,Q98,Q99,Q104,Q36,Q105,Q39,Q37,Q106,Q45,Q46,Q107,Q108,Q109,Q112,Q114,Q115,Q116,Q117,Q118,Q119,Q60,Q61,Q65,Q136,Q137,Q66,Q68,Q138,Q139,Q70,Q153,Q154,Q155,Q71,Q73,Q74,Q156,Q157,Q76,Q78,Q77,Q159,Q158,Q79,Q81,Q82,Q161,Q160,Q83,Q84,Q164,Q163,Q162,Q165,Q166,Q171,Q173,Q172,Q167,Q178,Q177,Q174,Q176,Q175,Q168,Q184,Q183,Q182,Q181,Q180,Q179,Q169,Q170,Q185,Q237,Q193,Q194,Q195,Q197,Q201,Q203,Q204,Q206,Q209,Q211,Q213,Q214,Q216,Q219,Q220,Q222,Q225,Q228,Q230,Q232,Q238,Q235,Q240,Q242,Q244,Q246,Q248,Q250,Q251,Q252,Q255,Q257,Q259,Q261,Q263,Q265,Q267,Q269,Q271,jk_action_1,jk_action_2,jk_action_3,jk_action_1_pre,jk_action_2_pre,jk_action_3_pre,jk_action_1_post,jk_action_2_post,jk_action_3_post,lr_action_1,lr_action_2,lr_action_3,lr_action_1_pre,lr_action_2_pre,lr_action_3_pre,lr_action_1_post,lr_action_2_post,lr_action_3_post
2025-04-19 10:16:31,2025-04-19 10:21:05,0,128.187.112.16,100,274,1,2025-04-19 10:21:06,R_1e4LL44gYxcIPXX,,,,,40.3598,-111.7304,anonymous,EN,4,,,,,,,,,,,,,,,,,,1,5,5,5,3,5,5,5,1,1,5,4,1,5,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight's health is normal.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 10:27:00,2025-04-19 10:29:40,0,97.75.170.215,100,160,1,2025-04-19 10:29:41,R_7Lv7hmJbEXlbK3K,,,,,40.2342,-111.6442,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,4,2,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,Enemy kidnaps Princess.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Enemy hates Princess.,Princess is a prisoner.,Princess is in prison.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 11:14:29,2025-04-19 11:19:34,0,66.7.118.29,100,305,1,2025-04-19 11:19:35,R_3CSEt1gyq7gCOdP,,,,,40.2584,-111.6591,anonymous,EN,4,4,3,5,3,5,1,5,5,1,5,5,2,5,1,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy kidnaps Princess.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Enemy hates Princess.,Princess is a prisoner.,Princess is in prison.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 11:19:54,2025-04-19 11:22:36,0,199.46.120.222,100,162,1,2025-04-19 11:22:36,R_1wEVtH7cCx1TUlX,,,,,40.3769,-111.7958,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,2,5,1,,,,,,,,,,,,,,Enemy kidnaps Princess.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Princess is in prison.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 11:21:58,2025-04-19 11:26:12,0,67.186.250.244,100,253,1,2025-04-19 11:26:12,R_6E0E18hYSwrcrvP,,,,,40.6487,-111.9682,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,5,3,2,3,5,3,5,3,5,5,5,4,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Princess loves Jaguar Knight.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight's health is normal.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 12:27:55,2025-04-19 12:31:53,0,136.36.183.235,100,237,1,2025-04-19 12:31:53,R_55ue7q4b95qi51c,,,,,40.2329,-111.6688,anonymous,EN,2,4,3,4,2,4,1,4,4,1,4,4,1,4,3,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight falls in love with Princess.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 12:28:06,2025-04-19 12:39:42,0,172.59.155.240,100,696,1,2025-04-19 12:39:43,R_3rNhyKCEYYd5n2i,,,,,40.6566,-111.8907,anonymous,EN,5,,,,,,,,,,,,,,,,,,2,5,5,1,5,5,5,5,1,1,4,4,1,5,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy kidnaps Princess.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Princess is in prison.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 12:38:07,2025-04-19 12:40:56,0,12.74.211.38,100,169,1,2025-04-19 12:40:57,R_67TBFMxkQdZz02Y,,,,,32.7797,-96.8022,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,3,4,2,2,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy's life is at risk.,Princess is a prisoner.,Jaguar Knight's health is normal.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 12:45:04,2025-04-19 12:54:42,0,107.122.173.54,100,578,1,2025-04-19 12:54:43,R_3hF1rEsHRY4peDL,,,,,29.5531,-98.3598,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,3,4,3,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Enemy kidnaps Princess.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Enemy's life is at risk.,Princess is a prisoner.,Princess is in prison.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 14:23:25,2025-04-19 14:27:25,0,12.74.211.101,100,239,1,2025-04-19 14:27:25,R_5wKVjAdvS83wymn,,,,,32.7797,-96.8022,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,5,2,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight falls in love with Princess.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 14:32:18,2025-04-19 14:34:55,0,174.201.42.22,100,156,1,2025-04-19 14:34:55,R_3YnsQNDEPqYi19w,,,,,40.6226,-111.7777,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,3,1,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight falls in love with Princess.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 15:09:48,2025-04-19 15:15:35,0,172.59.152.188,100,346,1,2025-04-19 15:15:35,R_3jBNIQoOuHWS3Ed,,,,,40.6566,-111.8907,anonymous,EN,3,4,3,4,3,4,2,4,3,4,4,4,4,5,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy kidnaps Princess.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Princess is in prison.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 15:32:08,2025-04-19 15:39:26,0,107.77.229.139,100,437,1,2025-04-19 15:39:26,R_13mq70uxQOLgwAi,,,,,34.0544,-118.244,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,1,1,2,4,4,1,5,1,5,5,4,2,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy kidnaps Princess.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Enemy hates Princess.,Princess is a prisoner.,Princess is in prison.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 15:54:48,2025-04-19 16:01:10,0,24.128.67.206,100,381,1,2025-04-19 16:01:10,R_3CplisnLLF9pXMt,,,,,39.5802,-104.9038,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,1,2,2,3,3,Enemy kidnaps Princess.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Princess is in prison.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 16:00:26,2025-04-19 16:03:08,0,24.60.125.9,100,161,1,2025-04-19 16:03:08,R_7Wx10r7M8a2d1tf,,,,,42.2904,-71.0712,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,2,2,2,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy kidnaps Princess.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Princess is in prison.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 17:09:33,2025-04-19 17:14:37,0,86.138.214.45,100,303,1,2025-04-19 17:14:37,R_8VcJPguiauK0xih,,,,,51.497,0.0685,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,5,1,1,1,1,3,3,5,1,5,3,5,4,3,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Princess loves Jaguar Knight.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Jaguar Knight's health is normal.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 17:16:48,2025-04-19 17:20:23,0,172.59.155.2,100,215,1,2025-04-19 17:20:23,R_7XSSpmKWcuSqjyV,,,,,40.6566,-111.8907,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,4,4,4,2,1,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Princess loves Jaguar Knight.,Enemy's life is at risk.,Princess is a prisoner.,Jaguar Knight falls in love with Princess.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-19 18:08:31,2025-04-19 18:12:57,0,174.162.140.92,100,265,1,2025-04-19 18:12:58,R_61MeSJGf1LfbRtz,,,,,40.2997,-111.6737,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,5,5,3,1,1,4,1,2,5,1,1,2,5,3,2,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Princess loves Jaguar Knight.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight's health is normal.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-20 11:20:27,2025-04-20 11:22:53,0,155.98.131.6,100,145,1,2025-04-20 11:22:53,R_3fdxB8W8S4hHoQg,,,,,40.7664,-111.8392,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,2,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight's health is normal.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-20 14:16:12,2025-04-20 16:22:17,0,66.219.236.230,100,7565,1,2025-04-20 16:22:17,R_7Y5J0jyETub0KOz,,,,,40.2342,-111.6442,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,5,1,1,2,3,3,4,1,5,1,2,2,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Princess loves Jaguar Knight.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight's health is normal.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-20 16:46:52,2025-04-20 16:50:42,0,98.202.115.49,100,230,1,2025-04-20 16:50:43,R_6fdqAeGwQl9ae2O,,,,,40.3769,-111.7958,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,4,4,4,2,2,2,3,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight's health is normal.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-20 16:50:54,2025-04-20 17:01:43,0,98.202.115.49,100,648,1,2025-04-20 17:01:43,R_3dz6JiGksetg4qT,,,,,40.3769,-111.7958,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,4,5,3,3,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,Enemy kidnaps Princess.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Enemy hates Princess.,Princess is a prisoner.,Princess is in prison.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-20 16:57:22,2025-04-20 17:05:02,0,172.59.59.242,100,459,1,2025-04-20 17:05:02,R_6U5BfhoA2jhSwHA,,,,,21.3513,-157.8725,anonymous,EN,4,,,,,,,,,,,,,,,,,,1,5,5,1,5,5,5,5,1,1,4,4,1,4,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy's life is at risk.,Princess is a prisoner.,Jaguar Knight falls in love with Princess.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-20 17:10:21,2025-04-20 17:17:21,0,174.220.250.219,100,420,1,2025-04-20 17:17:22,R_7rMjX2ISf4e2XxF,,,,,33.3792,-86.6969,anonymous,EN,5,,,,,,,,,,,,,,,,,,1,5,5,1,5,5,5,4,1,1,5,4,1,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy's life is at risk.,Princess is a prisoner.,Jaguar Knight's health is normal.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-20 18:49:46,2025-04-20 18:58:25,0,73.131.203.11,100,519,1,2025-04-20 18:58:26,R_5C9pdoamk7PHmpP,,,,,40.3769,-111.7958,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,,2,2,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy hates Princess.,Princess is a prisoner.,Jaguar Knight's health is normal.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-20 21:45:54,2025-04-20 21:48:47,0,73.158.106.240,100,173,1,2025-04-20 21:48:48,R_5s7HwhZVpzKyxw1,,,,,37.2379,-121.7946,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,3,1,1,3,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Jaguar Knight falls in love with Princess.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-21 00:36:17,2025-04-21 00:40:23,0,172.59.152.188,100,245,1,2025-04-21 00:40:23,R_7LYZ9Wc3cbamHI9,,,,,40.6566,-111.8907,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,3,4,4,3,4,4,5,2,5,4,3,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy's life is at risk.,Princess is a prisoner.,Jaguar Knight's health is normal.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-21 00:42:54,2025-04-21 00:45:39,0,172.59.152.188,100,165,1,2025-04-21 00:45:40,R_7ZCwr8jVwRJXbpO,,,,,40.6566,-111.8907,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,4,4,3,2,3,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Princess loves Jaguar Knight.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Jaguar Knight falls in love with Princess.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-21 01:31:49,2025-04-21 01:35:49,0,67.177.57.125,100,240,1,2025-04-21 01:35:50,R_5xX0RNUi3U15TWn,,,,,40.3942,-111.8483,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,1,1,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Jaguar Knight's health is normal.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-21 08:38:19,2025-04-21 08:40:21,0,73.102.11.251,100,121,1,2025-04-21 08:40:21,R_6s5lmjr6rn0WJsj,,,,,39.9594,-86.0199,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Princess heals Jaguar Knight.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Jaguar Knight's health is at risk.,Enemy's life is at risk.,Princess is a prisoner.,Jaguar Knight falls in love with Princess.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-21 09:33:55,2025-04-21 09:36:13,0,97.75.170.214,100,137,1,2025-04-21 09:36:13,R_1eXP8MMxqisIoKk,,,,,40.2342,-111.6442,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,5,2,,,,,,,,,,,,,,Enemy kidnaps Princess.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Enemy hates Princess.,Princess is a prisoner.,Princess is in prison.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-21 10:14:26,2025-04-21 10:22:11,0,174.52.232.246,100,464,1,2025-04-21 10:22:11,R_3H7tuehVfmHKitt,,,,,40.3942,-111.8483,anonymous,EN,4,5,4,5,4,5,1,5,5,1,5,5,1,5,1,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy kidnaps Princess.,Jaguar Knight kills Enemy.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Jaguar Knight hates Enemy.,Princess is a prisoner.,Princess is in prison.,Enemy dies.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
2025-04-21 10:24:16,2025-04-21 10:29:26,0,174.52.232.246,100,309,1,2025-04-21 10:29:26,R_5fx2H5LaVfPWv8E,,,,,40.3942,-111.8483,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,2,4,1,2,1,Enemy kidnaps Princess.,Enemy attacks Princess.,Princess liberated by Jaguar Knight.,Enemy hates Princess.,Enemy hates Princess.,Princess is a prisoner.,Princess is in prison.,Princess's life is at risk.,Princess falls deeply in love with Jaguar Knight.,,,,,,,,,
